company,status_id,status_message,link_name,status_type,status_link,status_published,likes,comments,shares
beckhoff,119761528047992_969365046420965,"Husky: High-precision control technology lowers consumption of raw materials in injection molding machines
http://www.pc-control.net/pdf/012015/solutions/pcc_0115_husky_e.pdf",Timeline Photos,photo,https://www.facebook.com/beckhoff/photos/a.686716998019106.1073741825.119761528047992/969365046420965/?type=3,2015-05-20 12:52:09,8,1,3
beckhoff,119761528047992_966725633351573,End-of-line logistics solutions at Elettric 80: End-of-line logistics solutions for the food and beverage industries,End-of-line logistics solutions at Elettric 80,link,http://www.pc-control.net/pdf/042014/solutions/pcc_0414_elettric_e.pdf,2015-05-14 22:51:38,3,0,2
beckhoff,119761528047992_966034876753982,Sensor + Test: PC-based control from Beckhoff.: Opening up new potential with system-integrated measurement technology,Sensor + Test: PC-based control from Beckhoff.,link,http://www.beckhoff.com/english/beckhoff/trade_show_sensortest.htm,2015-05-13 12:30:39,16,0,3
beckhoff,119761528047992_965719486785521,"Application film | MKT AG: PC-based control system adds life to kinetic landscape model at the State Museum of Archaeology (smac) in Chemnitz, Germany",EN | MKT AG: Kinetic landscape model of Saxony,video,http://youtu.be/bFIcpWJR3ew,2015-05-12 14:18:35,10,0,4
beckhoff,119761528047992_964103913613745,11.6-inch displays complement widescreen multi-touch panels: With the new display size the range of application offers a total of nine device options.,11.6-inch displays complement widescreen multi-touch panels,link,http://www.beckhoff.com/english.asp?industrial_pc%2Fnews-widescreen-multitouch.htm,2015-05-08 15:22:09,9,0,2
beckhoff,119761528047992_962859307071539,"Ligna 2015: Industry 4.0 with PC-based control: Rapid availability, maximised customisation and production efficiency.",Ligna 2015: Industry 4.0 with PC-based control,link,http://www.beckhoff.com/english/beckhoff/trade_show_ligna.htm,2015-05-05 09:28:39,9,0,2
beckhoff,119761528047992_962473167110153,PC-based control at MMC Packaging: Enhanced performance and reduced costs in bottle cap lining and post-molding automation equipment,PC-based control at MMC Packaging,link,http://www.pc-control.net/pdf/012015/solutions/pcc_0115_mmc-packaging_e.pdf,2015-05-04 09:12:10,9,0,5
beckhoff,119761528047992_960382277319242,"XTS | eXtended Transport System in the packaging industry: 
Maximum process speed and precision, with minimum material usage. Fast and efficient product and format changeovers.",EN | The XTS in the packaging industry,video,http://youtu.be/ochQUWMp-pU,2015-04-29 12:35:09,9,0,2
beckhoff,119761528047992_956377594386377,Beckhoff Trade Show TV: Compact summary with all of the key topics of the Beckhoff appearance at Hannover Messe 2015,EN | Summary: Beckhoff at Hannover Messe 2015,video,http://youtu.be/9afudYL-2sI,2015-04-21 12:24:41,14,0,4
beckhoff,119761528047992_954175961273207,"Beckhoff Trade Show TV: Day 4 from Hannover Messe 2015. Topics: Extension of the XTS linear transport system, EtherCAT plug-in modules for series applications, Hannover Messe from an international perspective.","EN | Hannover Messe 2015, Day 4: Beckhoff Trade Show TV",video,http://youtu.be/bZxvVwmtdwI,2015-04-17 07:04:45,11,0,3
beckhoff,119761528047992_953724621318341,"Beckhoff Trade Show TV: Day 3 from Hannover Messe 2015. Topics: Global business development, AX8000 compact multi-axis Servo Drive Technology, extension of the multi-touch panel portfolio.","EN | Hannover Messe 2015, Day 3: Beckhoff Trade Show TV",video,http://youtu.be/HzBBx-3YDSM,2015-04-16 09:54:09,13,0,6
beckhoff,119761528047992_953212984702838,"Beckhoff Trade Show TV: Day 2 from Hannover Messe 2015. Topics: Global standard Bus Terminal, innovations in the I/O portfolio, Beckhoff at partner booths.","EN | Hannover Messe 2015, Day 2: Beckhoff Trade Show TV",video,http://youtu.be/4JfaIMVvS_0,2015-04-15 07:53:48,19,0,6
beckhoff,119761528047992_952761208081349,PC-Control Special entertainment industry,PC-Control Special entertainment industry,link,http://www.pc-control.net/pdf/012015/solutions/pcc_0115_stage_e.pdf,2015-04-14 08:44:23,12,0,6
beckhoff,119761528047992_952750784749058,"Beckhoff Trade Show TV: Day 1 from Hannover Messe 2015. Topics: Many-core control for the Smart Factory, TwinCAT in the context of Industry 4.0, global significance of Industry 4.0.","EN | Hannover Messe 2015, Day 1: Beckhoff Trade Show TV",video,http://youtu.be/ZzmoA9mYTaQ,2015-04-14 07:54:18,21,0,7
beckhoff,119761528047992_952355424788594,The Many-core technology,The Many-core technology,link,http://www.pc-control.net/pdf/012015/products/pcc_0115_many-core_e.pdf,2015-04-13 11:34:09,12,0,2
beckhoff,119761528047992_950399261650877,Beckhoff Automation with 17 % increase in turnover: PC-based control technology guarantees market growth and delivers a working technological foundation for Industry 4.0,Beckhoff Automation with 17 % increase in turnover,link,http://www.beckhoff.com/english/press/pr0615.htm,2015-04-09 14:21:08,35,0,9
beckhoff,119761528047992_946303918727078,Beckhoff at Hannover Messe: 13 – 17 April 2015,Beckhoff at Hannover Messe: 13 – 17 April 2015,link,http://www.beckhoff.com/english/beckhoff/trade_show_hmi.htm,2015-04-01 13:34:38,20,0,6
beckhoff,119761528047992_937708789586591,Beckhoff at Anuga FoodTec: Beckhoff at Anuga FoodTec from 24. – 27.03.2015: Rethinking and optimizing production processes in the food industry.,Beckhoff at Anuga FoodTec,link,http://www.beckhoff.com/english/beckhoff/trade_show_anuga_foodtec.htm,2015-03-16 08:26:10,11,0,4
beckhoff,119761528047992_935474833143320,"The Beckhoff energy experts: 
System-integrated energy measurement via a fieldbus connection.",System-integrated energy measurement with EtherCAT Terminals,video,http://youtu.be/HJolfTBt6Yw,2015-03-12 09:00:19,15,0,3
beckhoff,119761528047992_931410950216375,"Beckhoff at ISH 2015: At the ISH trade show from 10 – 14.03.2015, Beckhoff will present its integrated PC- and Ethernet-based control technology for building automation applications.",Beckhoff at ISH 2015,link,http://www.beckhoff.com/english/beckhoff/trade_show_ish.htm,2015-03-04 14:43:07,19,0,2
beckhoff,119761528047992_925752977448839,"Preview: Beckhoff at Hannover Messe 2015
Integrated Industry – Join the Network!
The international trade show is the largest platform for Industry 4.0 applications: from industrial automation to the digital factory.
http://youtu.be/BZ5ZDcVojps",EN | Preview: Beckhoff at Hannover Messe 2015,video,http://youtu.be/BZ5ZDcVojps,2015-02-20 12:32:12,15,0,6
beckhoff,119761528047992_925107980846672,End-of-line logistics solutions at Elettric 80: End-of-line logistics solutions for the food and beverage industries,End-of-line logistics solutions at Elettric 80,link,http://www.pc-control.net/pdf/042014/solutions/pcc_0414_elettric_e.pdf,2015-02-19 11:38:44,11,0,1
beckhoff,119761528047992_921950897829047,Brüggli Industrie: fully automated test cell: Integrated control and drive technology for delta robot in fully automated test cell from ATS,Brüggli Industrie: fully automated test cell,link,http://www.pc-control.net/pdf/042014/solutions/pcc_0414_ats-brueggli_e.pdf,2015-02-13 13:56:07,22,0,4
beckhoff,119761528047992_918040988220038,"Fast, precise, scalable: Measurement technology integrated into the EtherCAT I/O system",EN | EtherCAT Terminals: System-integrated measurement technology,video,http://youtu.be/8l6hYCRb9_k,2015-02-05 16:05:42,20,3,10
beckhoff,119761528047992_914917355199068,SOKRATHERM: PC-Control simplifies remote monitoring of CHPs: Universal and open control technology simplifies remote monitoring of CHPs,SOKRATHERM: PC-Control simplifies remote monitoring of CHPs,link,http://www.pc-control.net/pdf/042014/solutions/pcc_0414_sokratherm_e.pdf,2015-01-30 14:16:40,14,0,4
beckhoff,119761528047992_913076492049821,Integrated data logger solution at regio iT GmbH: Embedded PC with TwinCAT 3 as the efficient core of an integrated data logger solution,Integrated data logger solution at regio iT GmbH,link,http://www.pc-control.net/pdf/042014/solutions/pcc_0414_regioit_e.pdf,2015-01-26 15:03:41,16,0,6
beckhoff,119761528047992_910244818999655,Aurelio Banda Named President of Beckhoff North America,Aurelio Banda Named President of Beckhoff North America,link,http://www.beckhoff.com/english/press/news0115.htm,2015-01-20 13:21:09,12,1,1
beckhoff,119761528047992_910161245674679,"Webinar | Efficient engineering: How to interface EPLAN P8 with TwinCAT. 
Thursday, 22 Jan 2015, 
9:00 a.m. UTC+1 (right for Asia, Australia, Africa, Europe) or 
5:00 p.m. UTC+1 (right for America, Africa, Europe). 
Register now: www.beckhoff.com/webinar",Beckhoff Webinar | Efficient engineering with TwinCAT and EPLAN P8,link,http://www.beckhoff.com/webinar,2015-01-20 09:17:18,8,1,6
beckhoff,119761528047992_901827246508079,Lundin: Servo terminals move virtual ocean: EtherCAT synchronizes 529 axes to automate kinetic art installation,Lundin: Servo terminals move virtual ocean,link,http://www.pc-control.net/pdf/042014/solutions/pcc_0414_lundin_e.pdf,2015-01-07 14:45:07,18,0,7
beckhoff,119761528047992_888124727878331,Nobilia: Industry 4.0 in application: Maximum data transparency in kitchen manufacturing through PC-based control Technology,Nobilia: Industry 4.0 in application,link,http://www.pc-control.net/pdf/042014/solutions/pcc_0414_nobilia_e.pdf,2014-12-17 15:13:37,21,0,9
beckhoff,119761528047992_884534431570694,News flyer: Beckhoff is expanding its product groups: The News flyer 01/2015 provides a brief overview of the Beckhoff innovations.,News flyer: Beckhoff is expanding its product groups,link,http://www.beckhoff.com/english/highlights/news0115/default.htm,2014-12-10 09:06:08,14,0,5
beckhoff,119761528047992_883466445010826,Uhlmann: Customer-specific multi-touch Control Panel: Modern machines provide added value through high operating convenience and top quality design,Uhlmann: Customer-specific multi-touch Control Panel,link,http://www.pc-control.net/pdf/042014/solutions/pcc_0414_uhlmann_e.pdf,2014-12-08 12:13:38,13,0,6
beckhoff,119761528047992_881453235212147,Application film | Lundin Norway: Breaking the Surface – servo terminals move virtual ocean,Lundin Norway: Breaking the Surface,video,http://youtu.be/k7W3HIYbKUY,2014-12-04 10:21:48,27,0,11
beckhoff,119761528047992_880938911930246,"Webinar | How to ensure high reliability and system availability: Industrial PCs with RAID systems - introduction, suitable PC series, software integration. Thursday, 04 Dec 2014, 9 am or 5 pm UTC+1 (Central European Time). Check the registration page to select your local time zone! www.beckhoff.com/webinar",Timeline Photos,photo,https://www.facebook.com/beckhoff/photos/a.686716998019106.1073741825.119761528047992/880938911930246/?type=3,2014-12-03 07:45:01,13,0,1
beckhoff,119761528047992_880403195317151,SPS IPC Drives 2014: Missed Beckhoff Trade Show TV? All videos in one playlist: http://dlvr.it/7hpkkn,SPS IPC Drives 2014: Beckhoff Trade Show TV,link,http://dlvr.it/7hpkkn,2014-12-02 07:15:05,5,0,2
beckhoff,119761528047992_879995182024619,Interview: I/O box modules in IP 67 protection: Published in PC-Control 04/2014,Interview: I/O box modules in IP 67 protection,link,http://download.beckhoff.com/download/press/2014/english/pcc_0414_io-module_e.pdf,2014-12-01 12:38:36,10,0,0
beckhoff,119761528047992_879993295358141,Hans Beckhoff: “Leading the way to Industry 4.0”,Hans Beckhoff: “Leading the way to Industry 4.0”,link,http://download.beckhoff.com/download/press/2014/english/pcc_0414_industry4-0_e.pdf,2014-12-01 12:32:34,28,0,7
beckhoff,119761528047992_879919922032145,All highlights of the SPS IPC Drives 2014: www.beckhoff.com/SPS,,status,,2014-12-01 08:39:02,3,0,2
beckhoff,119761528047992_878575378833266,Beckhoff Trade Show TV: Day 3 from SPS IPC Drives 2014. Topics: EtherCAT plug-in module system; multi-touch Panel PCs with Intel® Atom™ multi-core processors; TwinCAT as a foundation for Industry 4.0 concepts.,"EN | SPS IPC Drives 2014, Day 3: Beckhoff Trade Show TV",link,http://youtu.be/AUf-0CSgmxU,2014-11-28 16:09:20,15,0,1
beckhoff,119761528047992_878020558888748,Beckhoff Trade Show TV: Day 2 from SPS IPC Drives 2014. Topics: Many-core machine control with the C6670 industrial server; flexible application of the eXtended Transport System (XTS).,"EN | SPS IPC Drives 2014, Day 2: Beckhoff Trade Show TV",link,http://youtu.be/amma6JflW-ABeckhoff,2014-11-27 13:12:12,18,0,2
beckhoff,119761528047992_877517285605742,“Plug & Work” – Bus Terminals for circuit boards: Published in PC-Control 04/2014,“Plug & Work” – Bus Terminals for circuit boards,link,http://download.beckhoff.com/download/press/2013/english/pcc_0414_ej_e.pdf,2014-11-26 14:58:05,8,2,2
beckhoff,119761528047992_877401342284003,"Beckhoff Trade Show TV: Day 1 at the SPS IPC Drives 2014. Topics: AX8000 multi-axis servo drive; new TwinCAT kinematics, e.g. for SCARA robots; universal IP 67 I/O portfolio for all applications.","EN | SPS IPC Drives 2014, Day 1: Beckhoff Trade Show TV",link,http://youtu.be/itl-urHqvhc,2014-11-26 09:32:28,25,0,2
beckhoff,119761528047992_876882595669211,"Welcome to the SPS IPC Drives 2014! Making room for new ideas: New Automation Technology now across 1,500 m². Hall 7, Booth 406. www.beckhoff.com/SPS",Timeline Photos,photo,https://www.facebook.com/beckhoff/photos/a.686716998019106.1073741825.119761528047992/876882595669211/?type=3,2014-11-25 08:01:36,30,0,6
beckhoff,119761528047992_866817163342421,"SPS IPC Drives 2014: New Automation Technology now across 1,500 m²","SPS IPC Drives 2014: New Automation Technology now across 1,500 m²",link,http://www.beckhoff.com/english/beckhoff/trade_show_sps.htm,2014-11-07 13:41:39,17,3,3
beckhoff,119761528047992_865143216843149,"Webinar | Integrated software scope in Visual Studio: TwinCAT 3 Scope. Thursday, 6 November, 10:00 am Central Standard Time / 5:00 pm European Time. Register now! www.beckhoff.com/webinar",,status,,2014-11-04 12:03:55,4,0,1
beckhoff,119761528047992_864655753558562,Application film: Highly complex BJM processing plant for PVC window and door profiles with PC- and EtherCAT-based control technology,EN | Processing plant for PVC window profiles with Beckhoff control technology,video,http://youtu.be/FDegqBXapi8,2014-11-03 13:18:23,7,0,2
beckhoff,119761528047992_861960320494772,"Beckhoff at SPS IPC Drives 2014:
Making room for new ideas – New Automation Technology now across 1,500 m².",EN | Preview: Beckhoff at SPS IPC Drives 2014,link,https://vimeo.com/110348565,2014-10-29 11:25:20,14,0,4
beckhoff,119761528047992_860943300596474,Serva: PC-based control at Düsseldorf Airport: Optimized use of parking spaces at Düsseldorf Airport saves valuable time,Serva: PC-based control at Düsseldorf Airport,link,http://www.pc-control.net/pdf/032014/solutions/pcc_0314_flughafen-duesseldorf_e.pdf,2014-10-27 14:52:07,17,0,3
beckhoff,119761528047992_859132720777532,EL6070 – Licence key terminal for TwinCAT 3.1: TwinCAT 3.1 enables management of licences via the EL6070 EtherCAT Terminal.,EL6070 – Licence key terminal for TwinCAT 3.1,link,http://www.beckhoff.com/english/ethercat/el6070.htm,2014-10-24 13:57:06,10,0,1
beckhoff,119761528047992_858156610875143,Video: CX5100 Embedded PCs with Intel® Atom™ multi-core processors,CX5100 Embedded PCs with Intel® Atom™ multi-core processors,video,http://youtu.be/uw1M6faL9AU,2014-10-22 12:39:28,15,2,4
beckhoff,119761528047992_858060537551417,"Webinar | New opportunities with eXtended Automation: MATLAB®/Simulink® integration in TwinCAT 3. Thursday 23 Oct, 9 am or 5 pm UTC+1. www.beckhoff.com/webinar",Beckhoff Webinar,link,http://www.beckhoff.com/webinar,2014-10-22 09:15:33,3,0,3
beckhoff,119761528047992_854324274591710,PC-based Control at EuroBlech 2014: At EuroBlech from 21. – 25.10.2014 Beckhoff will present PC-based control technology for sheet metal processing.,PC-based Control at EuroBlech 2014,link,http://www.beckhoff.com/english/beckhoff/trade_show_euroblech.htm,2014-10-15 13:53:10,17,0,3
beckhoff,119761528047992_853637821327022,Simply integrated – the energy meter with an Ethernet connection: Embedded PC plus power measurement terminal,Compact energy meter with Ethernet connection: Embedded PC plus power measurement terminal,video,http://youtu.be/Ch3F-GRHWFs,2014-10-14 08:17:35,12,0,4
beckhoff,119761528047992_849066751784129,TwinCAT 3: The SOA-PLC from Beckhoff,TwinCAT 3: The SOA-PLC from Beckhoff,link,http://www.pc-control.net/pdf/032014/products/pcc_0314_twincat3-soa-sps_e.pdf,2014-10-08 10:59:02,20,1,5
beckhoff,119761528047992_843984685625669,"Webinar | Increase your protection against power failures: UPS systems for Industrial and Embedded PCs. 2 Oct. 2014, 9 am or 5 pm UTC+2 (European Time). www.beckhoff.com/webinar",,status,,2014-10-01 12:40:19,1,0,0
beckhoff,119761528047992_843579348999536,PC-based Control at Motek 2014: At Motek from 06. – 09.10.2014 Beckhoff will present Scalable PC-based control technology – consistently optimised with multi-core.,PC-based Control at Motek 2014,link,http://www.beckhoff.com/english/beckhoff/trade_show_motek.htm,2014-09-30 14:37:23,13,0,5
beckhoff,119761528047992_837514309606040,"PC-Control at WindEnergy Hamburg 2014: At WindEnergy Hamburg 2014, Germany, from 23. – 26.09.2014 Beckhoff will present its integrated software and hardware platform for complete automation of wind turbines.",PC-Control at WindEnergy Hamburg 2014,link,http://www.beckhoff.com/english/beckhoff/trade_show_windenergyhamburg.htm,2014-09-18 14:41:10,12,0,1
beckhoff,119761528047992_833018830055588,TVI: PC-Control – efficient meat portioning: Automating meat processing centers to be more flexible and precise,TVI: PC-Control – efficient meat portioning,link,http://www.pc-control.net/pdf/special_packaging_2014/solutions/pcc_special_packaging_2014_tvi_e.pdf,2014-09-09 12:41:40,11,0,4
beckhoff,119761528047992_826251290732342,"SMM 2014: The universal automation component range: At SMM 2014 in Hamburg, Germany, Beckhoff will present from 09. – 12.09.2014 its universal automation component range, which covers a wide range of applications for the shipbuilding industry.",SMM 2014: The universal automation component range,link,http://www.beckhoff.com/english/beckhoff/trade_show_smm.htm,2014-08-28 12:36:08,7,0,1
beckhoff,119761528047992_815742471783224,MULTIVAC: Packaging – Optimal hygiene safety: TwinCAT robot kinematics and servo drive technology promote efficiency in food packaging,MULTIVAC: Packaging – Optimal hygiene safety,link,http://www.pc-control.net/pdf/special_packaging_2014/solutions/pcc_special_packaging_2014_multivac_e.pdf,2014-08-08 10:46:14,24,2,7
beckhoff,119761528047992_812068552150616,Flexible energy data collection for lumber mill: Embedded PCs and power measurement terminals provide flexible energy data collection at Holzwerke Weinzierl GmbH,Flexible energy data collection for lumber mill,link,http://www.pc-control.net/pdf/022014/solutions/pcc_0214_weinzierl_e.pdf,2014-08-01 12:16:21,6,0,4
beckhoff,119761528047992_808665952490876,Smart power box with data logging function directly on the machine: IP 67 EtherCAT Box power distributor with integrated current and voltage measurement,EN | Smart Power Box with data logging function,video,http://youtu.be/_EThVdBJiYA,2014-07-25 15:14:10,12,0,9
beckhoff,119761528047992_807645285926276,"Webinar: eXtended Motion Control - interpolating movements with TwinCAT NC I and CNC. Thursday, 24 July 2014, 9:00 am or 5:00 pm UTC+2. Register now!",Webinar - CNC applications with TwinCAT NC I and CNC,link,http://www.beckhoff.com/english/support/webinar-cnc-applications-with-twincat-nc-i-and-cnc.htm,2014-07-23 11:17:16,9,0,3
beckhoff,119761528047992_803901522967319,Packaging: XTS revolutionizes machine design: Technical Development Corporation develops one of the first applications on the basis of the eXtended Transport System (XTS),Packaging: XTS revolutionizes machine design,link,http://www.pc-control.net/pdf/special_packaging_2014/solutions/pcc_special_packaging_2014_tdc_e.pdf,2014-07-15 13:28:16,22,0,10
beckhoff,119761528047992_797999636890841,PC-based Control: Expert interview Packaging: PC Control drives innovation in packaging machine design,PC-based Control: Expert interview Packaging,link,http://www.pc-control.net/pdf/special_packaging_2014/interview/pcc_special_packaging_2014_interview_e.pdf,2014-07-04 08:10:21,12,0,6
beckhoff,119761528047992_789767721047366,PC-Control now as E-Magazine: Via your iPad you now have a convenient way to read the new issues of PC Control E-Magazines.,PC-Control – The New Automation Technology Magazine – english,link,https://itunes.apple.com/de/app/id859919814,2014-06-18 11:37:49,16,4,7
beckhoff,119761528047992_787082894649182,"PC-based building automation at Miele: BACnet, EnOcean and DALI communication for higher implementation flexibility and easier operation",PC-based building automation at Miele,link,http://www.pc-control.net/pdf/012014/solutions/pcc_0114_miele_e.pdf,2014-06-13 07:48:32,11,0,4
beckhoff,119761528047992_785439461480192,Beckhoff receives Red Dot Award and iF Design Award: CX2000 Embedded PC and CP32xx multi-touch Panel PC: Excellence in form and function,Beckhoff receives Red Dot Award and iF Design Award,link,http://www.beckhoff.com/english/press/news0414.htm,2014-06-10 09:52:24,18,0,6
beckhoff,119761528047992_783225045034967,Willemin-Macodel: PC-based CNC solution: PC-based CNC solution for machining and handling small parts,Willemin-Macodel: PC-based CNC solution,link,http://www.pc-control.net/pdf/012014/solutions/pcc_0114_willemin-macodel_e.pdf,2014-06-06 10:12:45,4,0,1
beckhoff,119761528047992_782750828415722,"One Cable Technology in “Hygienic Design”: The AM8800 stainless steel servomotors from Beckhoff 
",EN | Stainless steel servomotor series in Hygienic Design,video,http://youtu.be/RkDI2hJG5zY,2014-06-05 14:46:34,10,0,0
beckhoff,119761528047992_781550135202458,Beckhoff at Automatica 2014: PC-based Control – Efficient integration of robot kinematics into standard control systems.,Beckhoff at Automatica 2014,link,http://www.beckhoff.com/english/beckhoff/trade_show_automatica.htm,2014-06-03 11:48:08,23,2,4
beckhoff,119761528047992_779254572098681,Video: Data Glasses as a control element in stage and show technology,Data Glasses as a control element in stage and show technology,video,http://youtu.be/uUNY6h6V_sQ,2014-05-30 09:59:32,9,0,1
beckhoff,119761528047992_779254412098697,Video: Typical applications of PC control in stage and show technology,Typical applications of PC control in stage and show technology,video,http://youtu.be/yjhZ-U-oo1M,2014-05-30 09:58:47,9,0,2
beckhoff,119761528047992_779253848765420,Video: Stage and Show Technology - Overview about the components of Beckhoff control technology,PC Control for stage and show technology,video,http://youtu.be/ARPAAEL_tjg,2014-05-30 09:56:52,13,0,1
beckhoff,119761528047992_777210395636432,"Beckhoff at Sensor + Test 2014: System-integrated measurement technology: The Beckhoff solution for measurement and testing technology in Hall 11, Booth 127",Beckhoff at Sensor + Test 2014,link,http://www.beckhoff.com/english/beckhoff/trade_show_sensortest.htm,2014-05-26 13:04:12,15,0,10
beckhoff,119761528047992_774015969289208,Beckhoff Trade Show TV at Interpack 2014: Highly efficient and highly flexible – PC-based Control for the packaging industry,Interpack 2014: PC-based Control for the packaging industry,video,http://youtu.be/xKCy0ZtxPuM,2014-05-20 07:51:48,5,2,0
beckhoff,119761528047992_773664365991035,"Webinar: How to upgrade easily - first steps with TwinCAT 3 PLC. Thursday, 22 May 2014, 9 am and 5 pm CEST. Register now!",Beckhoff Webinars,link,http://www.beckhoff.com/webinar,2014-05-19 15:13:58,13,1,2
beckhoff,119761528047992_771973156160156,Smart power box with data logging function: IP 67 power distributor with integrated current and voltage measurement,Smart power box with data logging function,link,http://www.beckhoff.com/english/press/pr2014.htm,2014-05-16 14:13:10,13,1,4
beckhoff,119761528047992_771168366240635,Park Hotel Vitznau: Intelligent building controls: PC- and BACnet-based building automation boosts efficiency and comfort behind historic walls,Park Hotel Vitznau: Intelligent building controls,link,http://www.pc-control.net/pdf/012014/solutions/pcc_0114_park-hotel-vitznau_e.pdf,2014-05-15 08:19:40,8,0,4
beckhoff,119761528047992_771140516243420,"Video of the visit of the German Federal Chancellor Angela Merkel and Mark Rutte, Prime Minister of the Netherlands, at the Beckhoff booth at Hannover Messe 2014",Hannover Messe 2014: Visit of the Federal Chancellor Dr. Angela Merkel,video,http://www.youtube.com/watch?v=uKQkVsrL1D0,2014-05-15 06:59:32,7,0,4
beckhoff,119761528047992_768009149889890,Integrated building automation in the Tower 185 office building: Flexible use of space and energy-efficient operation with Beckhoff Building Automation,Application film: Building Automation in the Tower 185 office building,video,http://youtu.be/8wU_nKmCpQ0,2014-05-09 10:04:28,19,1,2
beckhoff,119761528047992_763727903651348,Beckhoff at Interpack 2014: Beckhoff Solution Forum at Outdoor area FG 15-1,Beckhoff at Interpack 2014,link,http://www.beckhoff.com/english/beckhoff/trade_show_interpack.htm,2014-04-30 10:37:40,15,2,2
beckhoff,119761528047992_759796544044484,Google Glass for industrial automation: Convergence of mobile technologies and automation,Google Glass for industrial automation,link,http://www.pc-control.net/pdf/012014/interview/pcc_0114_google-glass_e.pdf,2014-04-22 14:57:12,43,1,10
beckhoff,119761528047992_528372613853546,,Beckhoff Automation's cover photo,photo,https://www.facebook.com/beckhoff/photos/a.370307692993373.89679.119761528047992/528372613853546/?type=3,2014-04-14 05:43:06,19,0,2
beckhoff,119761528047992_753939407963531,"Beckhoff Trade Show TV – Day 4 from Hannover Messe 2014. Subjects: compact servomotors, scalable control technology with new CX5100 und CX8000 Embedded PCs, evolution of the EtherCAT technology.","Hannover Messe 2014, Day 4: Beckhoff Trade Show TV",video,http://youtu.be/eZ-HEgBCwic,2014-04-11 07:10:22,9,0,1
beckhoff,119761528047992_753483001342505,"Beckhoff Trade Show TV – Day 3 from Hannover Messe 2014. Subjects: Beckhoff press conference, TwinCAT news for HMI and engineering, Tec2You.","Hannover Messe 2014, Day 3: Beckhoff Trade Show TV",video,http://youtu.be/tx5Ju6800GE,2014-04-10 08:27:19,15,0,4
beckhoff,119761528047992_753076898049782,"Beckhoff Trade Show TV – Day 2 from Hannover Messe 2014. Subjects: Universal multi-touch, new temperature measuring terminals for Scientific Automation, zinc die-cast EtherCAT Box modules for extremely harsh environmental conditions.","Hannover Messe 2014, Day 2: Beckhoff Trade Show TV",video,http://youtu.be/metw5Rg1Sus,2014-04-09 13:00:46,10,0,1
beckhoff,119761528047992_752552041435601,"Beckhoff Trade Show TV – Day 1 from Hannover Messe 2014. Subjects: Visit of Federal Chancellor Angela Merkel, live technology demonstration at the Beckhoff Industry 4.0 Forum.","Hannover Messe 2014, Day 1: Beckhoff Trade Show TV",video,http://youtu.be/bvbvUp1SF3c,2014-04-08 10:39:45,18,0,9
beckhoff,119761528047992_752115678145904,Hannover Messe: Federal Chancellor visited Beckhoff,Hannover Messe: Federal Chancellor visited Beckhoff,link,http://www.beckhoff.com/english/press/pr1514.htm,2014-04-07 12:30:44,54,1,16
beckhoff,119761528047992_753082194715919,Federal Chancellor Angela Merkel visited Beckhoff Automation at Hannover Messe 2014,Cover Photos,photo,https://www.facebook.com/beckhoff/photos/a.370307692993373.89679.119761528047992/753082194715919/?type=3,2014-04-07 10:00:00,22,0,0
beckhoff,119761528047992_695862753793611,XMold – System solution for injection molding,XMold – System solution for injection molding,link,http://www.beckhoff.com/english.asp?press%2Fnews0314.php,2014-03-28 15:20:08,16,2,5
beckhoff,119761528047992_694925223887364,"Light+Building 2014: Integrated building automation: TwinCAT Building Automation – Efficient engineering for all building systems : Hall 11.0, Booth C56",Light+Building 2014: Integrated building automation,link,http://www.beckhoff.com/english/beckhoff/trade_show_light_building.htm,2014-03-26 14:06:09,9,1,1
beckhoff,119761528047992_694821603897726,"TwinCAT 3 | Multi-core and multi-tasking support:
Optimised scalability and use of resources.
",TwinCAT 3: Multi-core and multi-tasking support,video,http://youtu.be/ylV9L2YTpwg,2014-03-26 09:24:18,6,0,2
beckhoff,119761528047992_689610297752190,Preview: Beckhoff at Hannover Messe 2014: PC-based Control as the technological foundation for Smart Factory applications,Preview: Beckhoff at Hannover Messe 2014,link,http://www.beckhoff.com/english/beckhoff/trade_show_hmi.htm,2014-03-14 13:56:16,16,0,1
beckhoff,119761528047992_688194487893771,Beckhoff at Hannover Messe 2014: PC-based Control – the basic technology for the Smart Factory.,Beckhoff at Hannover Messe 2014,video,http://youtu.be/mWO53v0f8bY,2014-03-11 14:34:37,23,0,1
beckhoff,119761528047992_686066724773214,"Beckhoff at Prolight + Sound 2014: System-integrated control technology to enable your creativity with PC-based Control in Hall 9.0, Booth E84.",Beckhoff at Prolight + Sound 2014,link,http://www.beckhoff.com/english/beckhoff/trade_show_prolight_sound.htm,2014-03-07 08:02:08,11,0,2
beckhoff,119761528047992_681078251938728,Stainless steel EtherCAT Box in Hygienic Design,Stainless steel EtherCAT Box in Hygienic Design,video,http://youtu.be/GgGRjcjfv_g,2014-02-24 15:12:16,11,0,5
beckhoff,119761528047992_679116125468274,EtherCAT Terminals for extended temperature range: The operating temperature range of selected EtherCAT Terminals and Couplers has been extended to -25…+60 °C.,EtherCAT Terminals for extended temperature range,link,http://www.beckhoff.com/english/press/news0114.htm,2014-02-20 10:33:09,8,0,0
